,Node,Service,Reliability,Flexibility,Time Period,Node Label,Infrastructure Quality,Freight,Timestamp,order_rating,Utilization Rate,Political Stability,Economic Stability,Node Index
2224,Port of Danang,-1,-1,-1,41,1,3.4,0.025647788,2023-10-08 00:00:00+00:00,-1,-1,-1,-1,104
2225,Port of Danang,-1,-1,-1,42,1,3.4,0.026147788,2023-10-15 00:00:00+00:00,-1,-1,-1,-1,104
2226,Port of Danang,-1,-1,-1,43,1,3.4,0.026647788,2023-10-22 00:00:00+00:00,-1,-1,-1,-1,104
2227,Port of Danang,-1,-1,-1,44,1,3.4,0.026147788,2023-10-29 00:00:00+00:00,-1,-1,-1,-1,104
2228,Port of Danang,-1,-1,-1,45,1,3.4,0.025647788,2023-11-05 00:00:00+00:00,-1,-1,-1,-1,104
2229,Port of Danang,-1,-1,-1,46,1,3.4,0.026647788,2023-11-12 00:00:00+00:00,-1,-1,-1,-1,104
2230,Port of Danang,-1,-1,-1,47,1,3.4,0.026147788,2023-11-19 00:00:00+00:00,-1,-1,-1,-1,104
2231,Port of Danang,-1,-1,-1,48,1,3.4,0.025647788,2023-11-26 00:00:00+00:00,-1,-1,-1,-1,104
2232,Port of Danang,-1,-1,-1,49,1,3.4,0.025147788,2023-12-03 00:00:00+00:00,-1,-1,-1,-1,104
2233,Port of Danang,-1,-1,-1,50,1,3.4,0.024647788,2023-12-10 00:00:00+00:00,-1,-1,-1,-1,104
2234,Port of Danang,-1,-1,-1,51,1,3.4,0.025147788,2023-12-17 00:00:00+00:00,-1,-1,-1,-1,104
2235,Port of Danang,-1,-1,-1,52,1,3.4,0.025647788,2023-12-24 00:00:00+00:00,-1,-1,-1,-1,104
1560,Port of Doha,-1,-1,-1,1,1,5.2,0.038179203,2023-01-01 00:00:00+00:00,-1,-1,-1,-1,105
1561,Port of Doha,-1,-1,-1,2,1,5.2,0.037679203,2023-01-08 00:00:00+00:00,-1,-1,-1,-1,105
1562,Port of Doha,-1,-1,-1,3,1,5.2,0.037179203,2023-01-15 00:00:00+00:00,-1,-1,-1,-1,105
1563,Port of Doha,-1,-1,-1,4,1,5.2,0.037679203,2023-01-22 00:00:00+00:00,-1,-1,-1,-1,105
1564,Port of Doha,-1,-1,-1,5,1,5.2,0.038179203,2023-01-29 00:00:00+00:00,-1,-1,-1,-1,105
1565,Port of Doha,-1,-1,-1,6,1,5.2,0.038679203,2023-02-05 00:00:00+00:00,-1,-1,-1,-1,105
1566,Port of Doha,-1,-1,-1,7,1,5.2,0.039179203,2023-02-12 00:00:00+00:00,-1,-1,-1,-1,105
1567,Port of Doha,-1,-1,-1,8,1,5.2,0.038679203,2023-02-19 00:00:00+00:00,-1,-1,-1,-1,105
1568,Port of Doha,-1,-1,-1,9,1,5.2,0.038179203,2023-02-26 00:00:00+00:00,-1,-1,-1,-1,105
1569,Port of Doha,-1,-1,-1,10,1,5.2,0.039179203,2023-03-05 00:00:00+00:00,-1,-1,-1,-1,105
1570,Port of Doha,-1,-1,-1,11,1,5.2,0.038679203,2023-03-12 00:00:00+00:00,-1,-1,-1,-1,105
1571,Port of Doha,-1,-1,-1,12,1,5.2,0.038179203,2023-03-19 00:00:00+00:00,-1,-1,-1,-1,105
1572,Port of Doha,-1,-1,-1,13,1,5.2,0.037679203,2023-03-26 00:00:00+00:00,-1,-1,-1,-1,105
1573,Port of Doha,-1,-1,-1,14,1,5.2,0.037179203,2023-04-02 00:00:00+00:00,-1,-1,-1,-1,105
1574,Port of Doha,-1,-1,-1,15,1,5.2,0.037679203,2023-04-09 00:00:00+00:00,-1,-1,-1,-1,105
1575,Port of Doha,-1,-1,-1,16,1,5.2,0.038179203,2023-04-16 00:00:00+00:00,-1,-1,-1,-1,105
1576,Port of Doha,-1,-1,-1,17,1,5.2,0.038679203,2023-04-23 00:00:00+00:00,-1,-1,-1,-1,105
1577,Port of Doha,-1,-1,-1,18,1,5.2,0.039179203,2023-04-30 00:00:00+00:00,-1,-1,-1,-1,105
1578,Port of Doha,-1,-1,-1,19,1,5.2,0.038679203,2023-05-07 00:00:00+00:00,-1,-1,-1,-1,105
1579,Port of Doha,-1,-1,-1,20,1,5.2,0.038179203,2023-05-14 00:00:00+00:00,-1,-1,-1,-1,105
1580,Port of Doha,-1,-1,-1,21,1,5.2,0.039179203,2023-05-21 00:00:00+00:00,-1,-1,-1,-1,105
1581,Port of Doha,-1,-1,-1,22,1,5.2,0.038679203,2023-05-28 00:00:00+00:00,-1,-1,-1,-1,105
1582,Port of Doha,-1,-1,-1,23,1,5.2,0.038179203,2023-06-04 00:00:00+00:00,-1,-1,-1,-1,105
1583,Port of Doha,-1,-1,-1,24,1,5.2,0.037679203,2023-06-11 00:00:00+00:00,-1,-1,-1,-1,105
1584,Port of Doha,-1,-1,-1,25,1,5.2,0.037179203,2023-06-18 00:00:00+00:00,-1,-1,-1,-1,105
1585,Port of Doha,-1,-1,-1,26,1,5.2,0.037679203,2023-06-25 00:00:00+00:00,-1,-1,-1,-1,105
1586,Port of Doha,-1,-1,-1,27,1,5.2,0.038179203,2023-07-02 00:00:00+00:00,-1,-1,-1,-1,105
1587,Port of Doha,-1,-1,-1,28,1,5.2,0.038679203,2023-07-09 00:00:00+00:00,-1,-1,-1,-1,105
1588,Port of Doha,-1,-1,-1,29,1,5.2,0.039179203,2023-07-16 00:00:00+00:00,-1,-1,-1,-1,105
1589,Port of Doha,-1,-1,-1,30,1,5.2,0.038679203,2023-07-23 00:00:00+00:00,-1,-1,-1,-1,105
1590,Port of Doha,-1,-1,-1,31,1,5.2,0.038179203,2023-07-30 00:00:00+00:00,-1,-1,-1,-1,105
1591,Port of Doha,-1,-1,-1,32,1,5.2,0.039179203,2023-08-06 00:00:00+00:00,-1,-1,-1,-1,105
1592,Port of Doha,-1,-1,-1,33,1,5.2,0.038679203,2023-08-13 00:00:00+00:00,-1,-1,-1,-1,105
1593,Port of Doha,-1,-1,-1,34,1,5.2,0.038179203,2023-08-20 00:00:00+00:00,-1,-1,-1,-1,105
1594,Port of Doha,-1,-1,-1,35,1,5.2,0.037679203,2023-08-27 00:00:00+00:00,-1,-1,-1,-1,105
1595,Port of Doha,-1,-1,-1,36,1,5.2,0.037179203,2023-09-03 00:00:00+00:00,-1,-1,-1,-1,105
1596,Port of Doha,-1,-1,-1,37,1,5.2,0.037679203,2023-09-10 00:00:00+00:00,-1,-1,-1,-1,105
1597,Port of Doha,-1,-1,-1,38,1,5.2,0.038179203,2023-09-17 00:00:00+00:00,-1,-1,-1,-1,105
1598,Port of Doha,-1,-1,-1,39,1,5.2,0.038679203,2023-09-24 00:00:00+00:00,-1,-1,-1,-1,105
1599,Port of Doha,-1,-1,-1,40,1,5.2,0.039179203,2023-10-01 00:00:00+00:00,-1,-1,-1,-1,105
1600,Port of Doha,-1,-1,-1,41,1,5.2,0.038679203,2023-10-08 00:00:00+00:00,-1,-1,-1,-1,105
1601,Port of Doha,-1,-1,-1,42,1,5.2,0.038179203,2023-10-15 00:00:00+00:00,-1,-1,-1,-1,105
1602,Port of Doha,-1,-1,-1,43,1,5.2,0.039179203,2023-10-22 00:00:00+00:00,-1,-1,-1,-1,105
1603,Port of Doha,-1,-1,-1,44,1,5.2,0.038679203,2023-10-29 00:00:00+00:00,-1,-1,-1,-1,105
1604,Port of Doha,-1,-1,-1,45,1,5.2,0.038179203,2023-11-05 00:00:00+00:00,-1,-1,-1,-1,105
1605,Port of Doha,-1,-1,-1,46,1,5.2,0.037679203,2023-11-12 00:00:00+00:00,-1,-1,-1,-1,105
1606,Port of Doha,-1,-1,-1,47,1,5.2,0.037179203,2023-11-19 00:00:00+00:00,-1,-1,-1,-1,105
1607,Port of Doha,-1,-1,-1,48,1,5.2,0.037679203,2023-11-26 00:00:00+00:00,-1,-1,-1,-1,105
1608,Port of Doha,-1,-1,-1,49,1,5.2,0.038179203,2023-12-03 00:00:00+00:00,-1,-1,-1,-1,105
1609,Port of Doha,-1,-1,-1,50,1,5.2,0.038679203,2023-12-10 00:00:00+00:00,-1,-1,-1,-1,105
1610,Port of Doha,-1,-1,-1,51,1,5.2,0.039179203,2023-12-17 00:00:00+00:00,-1,-1,-1,-1,105
1611,Port of Doha,-1,-1,-1,52,1,5.2,0.038679203,2023-12-24 00:00:00+00:00,-1,-1,-1,-1,105
1352,Port of Floroe,-1,-1,-1,1,1,5.4,0.000956652,2023-01-01 00:00:00+00:00,-1,-1,-1,-1,106
1353,Port of Floroe,-1,-1,-1,2,1,5.4,0.000456652,2023-01-08 00:00:00+00:00,-1,-1,-1,-1,106
1354,Port of Floroe,-1,-1,-1,3,1,5.4,0.000956652,2023-01-15 00:00:00+00:00,-1,-1,-1,-1,106
1355,Port of Floroe,-1,-1,-1,4,1,5.4,0.001456652,2023-01-22 00:00:00+00:00,-1,-1,-1,-1,106
1356,Port of Floroe,-1,-1,-1,5,1,5.4,0.001956652,2023-01-29 00:00:00+00:00,-1,-1,-1,-1,106
1357,Port of Floroe,-1,-1,-1,6,1,5.4,0.002456652,2023-02-05 00:00:00+00:00,-1,-1,-1,-1,106
1358,Port of Floroe,-1,-1,-1,7,1,5.4,0.001956652,2023-02-12 00:00:00+00:00,-1,-1,-1,-1,106
1359,Port of Floroe,-1,-1,-1,8,1,5.4,0.001456652,2023-02-19 00:00:00+00:00,-1,-1,-1,-1,106
1360,Port of Floroe,-1,-1,-1,9,1,5.4,0.002456652,2023-02-26 00:00:00+00:00,-1,-1,-1,-1,106
1361,Port of Floroe,-1,-1,-1,10,1,5.4,0.001956652,2023-03-05 00:00:00+00:00,-1,-1,-1,-1,106
1362,Port of Floroe,-1,-1,-1,11,1,5.4,0.001456652,2023-03-12 00:00:00+00:00,-1,-1,-1,-1,106
1363,Port of Floroe,-1,-1,-1,12,1,5.4,0.000956652,2023-03-19 00:00:00+00:00,-1,-1,-1,-1,106
1364,Port of Floroe,-1,-1,-1,13,1,5.4,0.000456652,2023-03-26 00:00:00+00:00,-1,-1,-1,-1,106
1365,Port of Floroe,-1,-1,-1,14,1,5.4,0.000956652,2023-04-02 00:00:00+00:00,-1,-1,-1,-1,106
1366,Port of Floroe,-1,-1,-1,15,1,5.4,0.001456652,2023-04-09 00:00:00+00:00,-1,-1,-1,-1,106
1367,Port of Floroe,-1,-1,-1,16,1,5.4,0.001956652,2023-04-16 00:00:00+00:00,-1,-1,-1,-1,106
1368,Port of Floroe,-1,-1,-1,17,1,5.4,0.002456652,2023-04-23 00:00:00+00:00,-1,-1,-1,-1,106
1369,Port of Floroe,-1,-1,-1,18,1,5.4,0.001956652,2023-04-30 00:00:00+00:00,-1,-1,-1,-1,106
1370,Port of Floroe,-1,-1,-1,19,1,5.4,0.001456652,2023-05-07 00:00:00+00:00,-1,-1,-1,-1,106
1371,Port of Floroe,-1,-1,-1,20,1,5.4,0.002456652,2023-05-14 00:00:00+00:00,-1,-1,-1,-1,106
1372,Port of Floroe,-1,-1,-1,21,1,5.4,0.001956652,2023-05-21 00:00:00+00:00,-1,-1,-1,-1,106
1373,Port of Floroe,-1,-1,-1,22,1,5.4,0.001456652,2023-05-28 00:00:00+00:00,-1,-1,-1,-1,106
1374,Port of Floroe,-1,-1,-1,23,1,5.4,0.000956652,2023-06-04 00:00:00+00:00,-1,-1,-1,-1,106
1375,Port of Floroe,-1,-1,-1,24,1,5.4,0.000456652,2023-06-11 00:00:00+00:00,-1,-1,-1,-1,106
1376,Port of Floroe,-1,-1,-1,25,1,5.4,0.000956652,2023-06-18 00:00:00+00:00,-1,-1,-1,-1,106
1377,Port of Floroe,-1,-1,-1,26,1,5.4,0.001456652,2023-06-25 00:00:00+00:00,-1,-1,-1,-1,106
1378,Port of Floroe,-1,-1,-1,27,1,5.4,0.001956652,2023-07-02 00:00:00+00:00,-1,-1,-1,-1,106
1379,Port of Floroe,-1,-1,-1,28,1,5.4,0.002456652,2023-07-09 00:00:00+00:00,-1,-1,-1,-1,106
1380,Port of Floroe,-1,-1,-1,29,1,5.4,0.001956652,2023-07-16 00:00:00+00:00,-1,-1,-1,-1,106
1381,Port of Floroe,-1,-1,-1,30,1,5.4,0.001456652,2023-07-23 00:00:00+00:00,-1,-1,-1,-1,106
1382,Port of Floroe,-1,-1,-1,31,1,5.4,0.002456652,2023-07-30 00:00:00+00:00,-1,-1,-1,-1,106
1383,Port of Floroe,-1,-1,-1,32,1,5.4,0.001956652,2023-08-06 00:00:00+00:00,-1,-1,-1,-1,106
1384,Port of Floroe,-1,-1,-1,33,1,5.4,0.001456652,2023-08-13 00:00:00+00:00,-1,-1,-1,-1,106
1385,Port of Floroe,-1,-1,-1,34,1,5.4,0.000956652,2023-08-20 00:00:00+00:00,-1,-1,-1,-1,106
1386,Port of Floroe,-1,-1,-1,35,1,5.4,0.000456652,2023-08-27 00:00:00+00:00,-1,-1,-1,-1,106
1387,Port of Floroe,-1,-1,-1,36,1,5.4,0.000956652,2023-09-03 00:00:00+00:00,-1,-1,-1,-1,106
1388,Port of Floroe,-1,-1,-1,37,1,5.4,0.001456652,2023-09-10 00:00:00+00:00,-1,-1,-1,-1,106
1389,Port of Floroe,-1,-1,-1,38,1,5.4,0.001956652,2023-09-17 00:00:00+00:00,-1,-1,-1,-1,106
1390,Port of Floroe,-1,-1,-1,39,1,5.4,0.002456652,2023-09-24 00:00:00+00:00,-1,-1,-1,-1,106
1391,Port of Floroe,-1,-1,-1,40,1,5.4,0.001956652,2023-10-01 00:00:00+00:00,-1,-1,-1,-1,106
1392,Port of Floroe,-1,-1,-1,41,1,5.4,0.001456652,2023-10-08 00:00:00+00:00,-1,-1,-1,-1,106
1393,Port of Floroe,-1,-1,-1,42,1,5.4,0.002456652,2023-10-15 00:00:00+00:00,-1,-1,-1,-1,106
1394,Port of Floroe,-1,-1,-1,43,1,5.4,0.001956652,2023-10-22 00:00:00+00:00,-1,-1,-1,-1,106
1395,Port of Floroe,-1,-1,-1,44,1,5.4,0.001456652,2023-10-29 00:00:00+00:00,-1,-1,-1,-1,106
1396,Port of Floroe,-1,-1,-1,45,1,5.4,0.000956652,2023-11-05 00:00:00+00:00,-1,-1,-1,-1,106
1397,Port of Floroe,-1,-1,-1,46,1,5.4,0.000456652,2023-11-12 00:00:00+00:00,-1,-1,-1,-1,106
1398,Port of Floroe,-1,-1,-1,47,1,5.4,0.000956652,2023-11-19 00:00:00+00:00,-1,-1,-1,-1,106
1399,Port of Floroe,-1,-1,-1,48,1,5.4,0.001456652,2023-11-26 00:00:00+00:00,-1,-1,-1,-1,106
1400,Port of Floroe,-1,-1,-1,49,1,5.4,0.001956652,2023-12-03 00:00:00+00:00,-1,-1,-1,-1,106
1401,Port of Floroe,-1,-1,-1,50,1,5.4,0.002456652,2023-12-10 00:00:00+00:00,-1,-1,-1,-1,106
1402,Port of Floroe,-1,-1,-1,51,1,5.4,0.001956652,2023-12-17 00:00:00+00:00,-1,-1,-1,-1,106
1403,Port of Floroe,-1,-1,-1,52,1,5.4,0.001456652,2023-12-24 00:00:00+00:00,-1,-1,-1,-1,106
624,Port of Fredericia,-1,-1,-1,1,1,5.8,0.008988562,2023-01-01 00:00:00+00:00,-1,-1,-1,-1,107
625,Port of Fredericia,-1,-1,-1,2,1,5.8,0.008488562,2023-01-08 00:00:00+00:00,-1,-1,-1,-1,107
626,Port of Fredericia,-1,-1,-1,3,1,5.8,0.007988562,2023-01-15 00:00:00+00:00,-1,-1,-1,-1,107
627,Port of Fredericia,-1,-1,-1,4,1,5.8,0.007488562,2023-01-22 00:00:00+00:00,-1,-1,-1,-1,107
628,Port of Fredericia,-1,-1,-1,5,1,5.8,0.007988562,2023-01-29 00:00:00+00:00,-1,-1,-1,-1,107
629,Port of Fredericia,-1,-1,-1,6,1,5.8,0.008488562,2023-02-05 00:00:00+00:00,-1,-1,-1,-1,107
630,Port of Fredericia,-1,-1,-1,7,1,5.8,0.008988562,2023-02-12 00:00:00+00:00,-1,-1,-1,-1,107
631,Port of Fredericia,-1,-1,-1,8,1,5.8,0.009488562,2023-02-19 00:00:00+00:00,-1,-1,-1,-1,107
632,Port of Fredericia,-1,-1,-1,9,1,5.8,0.008988562,2023-02-26 00:00:00+00:00,-1,-1,-1,-1,107
633,Port of Fredericia,-1,-1,-1,10,1,5.8,0.008488562,2023-03-05 00:00:00+00:00,-1,-1,-1,-1,107
634,Port of Fredericia,-1,-1,-1,11,1,5.8,0.009488562,2023-03-12 00:00:00+00:00,-1,-1,-1,-1,107
635,Port of Fredericia,-1,-1,-1,12,1,5.8,0.008988562,2023-03-19 00:00:00+00:00,-1,-1,-1,-1,107
636,Port of Fredericia,-1,-1,-1,13,1,5.8,0.008488562,2023-03-26 00:00:00+00:00,-1,-1,-1,-1,107
637,Port of Fredericia,-1,-1,-1,14,1,5.8,0.007988562,2023-04-02 00:00:00+00:00,-1,-1,-1,-1,107
638,Port of Fredericia,-1,-1,-1,15,1,5.8,0.007488562,2023-04-09 00:00:00+00:00,-1,-1,-1,-1,107
639,Port of Fredericia,-1,-1,-1,16,1,5.8,0.007988562,2023-04-16 00:00:00+00:00,-1,-1,-1,-1,107
640,Port of Fredericia,-1,-1,-1,17,1,5.8,0.008488562,2023-04-23 00:00:00+00:00,-1,-1,-1,-1,107
641,Port of Fredericia,-1,-1,-1,18,1,5.8,0.008988562,2023-04-30 00:00:00+00:00,-1,-1,-1,-1,107
642,Port of Fredericia,-1,-1,-1,19,1,5.8,0.009488562,2023-05-07 00:00:00+00:00,-1,-1,-1,-1,107
643,Port of Fredericia,-1,-1,-1,20,1,5.8,0.008988562,2023-05-14 00:00:00+00:00,-1,-1,-1,-1,107
644,Port of Fredericia,-1,-1,-1,21,1,5.8,0.008488562,2023-05-21 00:00:00+00:00,-1,-1,-1,-1,107
645,Port of Fredericia,-1,-1,-1,22,1,5.8,0.009488562,2023-05-28 00:00:00+00:00,-1,-1,-1,-1,107
646,Port of Fredericia,-1,-1,-1,23,1,5.8,0.008988562,2023-06-04 00:00:00+00:00,-1,-1,-1,-1,107
647,Port of Fredericia,-1,-1,-1,24,1,5.8,0.008488562,2023-06-11 00:00:00+00:00,-1,-1,-1,-1,107
648,Port of Fredericia,-1,-1,-1,25,1,5.8,0.007988562,2023-06-18 00:00:00+00:00,-1,-1,-1,-1,107
649,Port of Fredericia,-1,-1,-1,26,1,5.8,0.007488562,2023-06-25 00:00:00+00:00,-1,-1,-1,-1,107
650,Port of Fredericia,-1,-1,-1,27,1,5.8,0.007988562,2023-07-02 00:00:00+00:00,-1,-1,-1,-1,107
651,Port of Fredericia,-1,-1,-1,28,1,5.8,0.008488562,2023-07-09 00:00:00+00:00,-1,-1,-1,-1,107
652,Port of Fredericia,-1,-1,-1,29,1,5.8,0.008988562,2023-07-16 00:00:00+00:00,-1,-1,-1,-1,107
653,Port of Fredericia,-1,-1,-1,30,1,5.8,0.009488562,2023-07-23 00:00:00+00:00,-1,-1,-1,-1,107
654,Port of Fredericia,-1,-1,-1,31,1,5.8,0.008988562,2023-07-30 00:00:00+00:00,-1,-1,-1,-1,107
655,Port of Fredericia,-1,-1,-1,32,1,5.8,0.008488562,2023-08-06 00:00:00+00:00,-1,-1,-1,-1,107
656,Port of Fredericia,-1,-1,-1,33,1,5.8,0.009488562,2023-08-13 00:00:00+00:00,-1,-1,-1,-1,107
657,Port of Fredericia,-1,-1,-1,34,1,5.8,0.008988562,2023-08-20 00:00:00+00:00,-1,-1,-1,-1,107
658,Port of Fredericia,-1,-1,-1,35,1,5.8,0.008488562,2023-08-27 00:00:00+00:00,-1,-1,-1,-1,107
659,Port of Fredericia,-1,-1,-1,36,1,5.8,0.007988562,2023-09-03 00:00:00+00:00,-1,-1,-1,-1,107
660,Port of Fredericia,-1,-1,-1,37,1,5.8,0.007488562,2023-09-10 00:00:00+00:00,-1,-1,-1,-1,107
661,Port of Fredericia,-1,-1,-1,38,1,5.8,0.007988562,2023-09-17 00:00:00+00:00,-1,-1,-1,-1,107
662,Port of Fredericia,-1,-1,-1,39,1,5.8,0.008488562,2023-09-24 00:00:00+00:00,-1,-1,-1,-1,107
663,Port of Fredericia,-1,-1,-1,40,1,5.8,0.008988562,2023-10-01 00:00:00+00:00,-1,-1,-1,-1,107
664,Port of Fredericia,-1,-1,-1,41,1,5.8,0.009488562,2023-10-08 00:00:00+00:00,-1,-1,-1,-1,107
665,Port of Fredericia,-1,-1,-1,42,1,5.8,0.008988562,2023-10-15 00:00:00+00:00,-1,-1,-1,-1,107
666,Port of Fredericia,-1,-1,-1,43,1,5.8,0.008488562,2023-10-22 00:00:00+00:00,-1,-1,-1,-1,107
667,Port of Fredericia,-1,-1,-1,44,1,5.8,0.009488562,2023-10-29 00:00:00+00:00,-1,-1,-1,-1,107
668,Port of Fredericia,-1,-1,-1,45,1,5.8,0.008988562,2023-11-05 00:00:00+00:00,-1,-1,-1,-1,107
669,Port of Fredericia,-1,-1,-1,46,1,5.8,0.008488562,2023-11-12 00:00:00+00:00,-1,-1,-1,-1,107
670,Port of Fredericia,-1,-1,-1,47,1,5.8,0.007988562,2023-11-19 00:00:00+00:00,-1,-1,-1,-1,107
671,Port of Fredericia,-1,-1,-1,48,1,5.8,0.007488562,2023-11-26 00:00:00+00:00,-1,-1,-1,-1,107
672,Port of Fredericia,-1,-1,-1,49,1,5.8,0.007988562,2023-12-03 00:00:00+00:00,-1,-1,-1,-1,107
673,Port of Fredericia,-1,-1,-1,50,1,5.8,0.008488562,2023-12-10 00:00:00+00:00,-1,-1,-1,-1,107
674,Port of Fredericia,-1,-1,-1,51,1,5.8,0.008988562,2023-12-17 00:00:00+00:00,-1,-1,-1,-1,107
675,Port of Fredericia,-1,-1,-1,52,1,5.8,0.009488562,2023-12-24 00:00:00+00:00,-1,-1,-1,-1,107
1404,Port of General Santos,-1,-1,-1,1,1,3.3,0.076640821,2023-01-01 00:00:00+00:00,-1,-1,-1,-1,108
1405,Port of General Santos,-1,-1,-1,2,1,3.3,0.076140821,2023-01-08 00:00:00+00:00,-1,-1,-1,-1,108
1406,Port of General Santos,-1,-1,-1,3,1,3.3,0.075640821,2023-01-15 00:00:00+00:00,-1,-1,-1,-1,108
1407,Port of General Santos,-1,-1,-1,4,1,3.3,0.075140821,2023-01-22 00:00:00+00:00,-1,-1,-1,-1,108
1408,Port of General Santos,-1,-1,-1,5,1,3.3,0.074640821,2023-01-29 00:00:00+00:00,-1,-1,-1,-1,108
1409,Port of General Santos,-1,-1,-1,6,1,3.3,0.075140821,2023-02-05 00:00:00+00:00,-1,-1,-1,-1,108
1410,Port of General Santos,-1,-1,-1,7,1,3.3,0.075640821,2023-02-12 00:00:00+00:00,-1,-1,-1,-1,108
1411,Port of General Santos,-1,-1,-1,8,1,3.3,0.076140821,2023-02-19 00:00:00+00:00,-1,-1,-1,-1,108
1412,Port of General Santos,-1,-1,-1,9,1,3.3,0.076640821,2023-02-26 00:00:00+00:00,-1,-1,-1,-1,108
1413,Port of General Santos,-1,-1,-1,10,1,3.3,0.076140821,2023-03-05 00:00:00+00:00,-1,-1,-1,-1,108
1414,Port of General Santos,-1,-1,-1,11,1,3.3,0.075640821,2023-03-12 00:00:00+00:00,-1,-1,-1,-1,108
1415,Port of General Santos,-1,-1,-1,12,1,3.3,0.076640821,2023-03-19 00:00:00+00:00,-1,-1,-1,-1,108
1416,Port of General Santos,-1,-1,-1,13,1,3.3,0.076140821,2023-03-26 00:00:00+00:00,-1,-1,-1,-1,108
1417,Port of General Santos,-1,-1,-1,14,1,3.3,0.075640821,2023-04-02 00:00:00+00:00,-1,-1,-1,-1,108
1418,Port of General Santos,-1,-1,-1,15,1,3.3,0.075140821,2023-04-09 00:00:00+00:00,-1,-1,-1,-1,108
1419,Port of General Santos,-1,-1,-1,16,1,3.3,0.074640821,2023-04-16 00:00:00+00:00,-1,-1,-1,-1,108
1420,Port of General Santos,-1,-1,-1,17,1,3.3,0.075140821,2023-04-23 00:00:00+00:00,-1,-1,-1,-1,108
1421,Port of General Santos,-1,-1,-1,18,1,3.3,0.075640821,2023-04-30 00:00:00+00:00,-1,-1,-1,-1,108
1422,Port of General Santos,-1,-1,-1,19,1,3.3,0.076140821,2023-05-07 00:00:00+00:00,-1,-1,-1,-1,108
1423,Port of General Santos,-1,-1,-1,20,1,3.3,0.076640821,2023-05-14 00:00:00+00:00,-1,-1,-1,-1,108
1424,Port of General Santos,-1,-1,-1,21,1,3.3,0.076140821,2023-05-21 00:00:00+00:00,-1,-1,-1,-1,108
1425,Port of General Santos,-1,-1,-1,22,1,3.3,0.075640821,2023-05-28 00:00:00+00:00,-1,-1,-1,-1,108
1426,Port of General Santos,-1,-1,-1,23,1,3.3,0.076640821,2023-06-04 00:00:00+00:00,-1,-1,-1,-1,108
1427,Port of General Santos,-1,-1,-1,24,1,3.3,0.076140821,2023-06-11 00:00:00+00:00,-1,-1,-1,-1,108
1428,Port of General Santos,-1,-1,-1,25,1,3.3,0.075640821,2023-06-18 00:00:00+00:00,-1,-1,-1,-1,108
1429,Port of General Santos,-1,-1,-1,26,1,3.3,0.075140821,2023-06-25 00:00:00+00:00,-1,-1,-1,-1,108
1430,Port of General Santos,-1,-1,-1,27,1,3.3,0.074640821,2023-07-02 00:00:00+00:00,-1,-1,-1,-1,108
1431,Port of General Santos,-1,-1,-1,28,1,3.3,0.075140821,2023-07-09 00:00:00+00:00,-1,-1,-1,-1,108
1432,Port of General Santos,-1,-1,-1,29,1,3.3,0.075640821,2023-07-16 00:00:00+00:00,-1,-1,-1,-1,108
1433,Port of General Santos,-1,-1,-1,30,1,3.3,0.076140821,2023-07-23 00:00:00+00:00,-1,-1,-1,-1,108
1434,Port of General Santos,-1,-1,-1,31,1,3.3,0.076640821,2023-07-30 00:00:00+00:00,-1,-1,-1,-1,108
1435,Port of General Santos,-1,-1,-1,32,1,3.3,0.076140821,2023-08-06 00:00:00+00:00,-1,-1,-1,-1,108
1436,Port of General Santos,-1,-1,-1,33,1,3.3,0.075640821,2023-08-13 00:00:00+00:00,-1,-1,-1,-1,108
1437,Port of General Santos,-1,-1,-1,34,1,3.3,0.076640821,2023-08-20 00:00:00+00:00,-1,-1,-1,-1,108
1438,Port of General Santos,-1,-1,-1,35,1,3.3,0.076140821,2023-08-27 00:00:00+00:00,-1,-1,-1,-1,108
1439,Port of General Santos,-1,-1,-1,36,1,3.3,0.075640821,2023-09-03 00:00:00+00:00,-1,-1,-1,-1,108
1440,Port of General Santos,-1,-1,-1,37,1,3.3,0.075140821,2023-09-10 00:00:00+00:00,-1,-1,-1,-1,108
1441,Port of General Santos,-1,-1,-1,38,1,3.3,0.074640821,2023-09-17 00:00:00+00:00,-1,-1,-1,-1,108
1442,Port of General Santos,-1,-1,-1,39,1,3.3,0.075140821,2023-09-24 00:00:00+00:00,-1,-1,-1,-1,108
1443,Port of General Santos,-1,-1,-1,40,1,3.3,0.075640821,2023-10-01 00:00:00+00:00,-1,-1,-1,-1,108
1444,Port of General Santos,-1,-1,-1,41,1,3.3,0.076140821,2023-10-08 00:00:00+00:00,-1,-1,-1,-1,108
1445,Port of General Santos,-1,-1,-1,42,1,3.3,0.076640821,2023-10-15 00:00:00+00:00,-1,-1,-1,-1,108
1446,Port of General Santos,-1,-1,-1,43,1,3.3,0.076140821,2023-10-22 00:00:00+00:00,-1,-1,-1,-1,108
1447,Port of General Santos,-1,-1,-1,44,1,3.3,0.075640821,2023-10-29 00:00:00+00:00,-1,-1,-1,-1,108
1448,Port of General Santos,-1,-1,-1,45,1,3.3,0.076640821,2023-11-05 00:00:00+00:00,-1,-1,-1,-1,108
1449,Port of General Santos,-1,-1,-1,46,1,3.3,0.076140821,2023-11-12 00:00:00+00:00,-1,-1,-1,-1,108
1450,Port of General Santos,-1,-1,-1,47,1,3.3,0.075640821,2023-11-19 00:00:00+00:00,-1,-1,-1,-1,108
